Region,Layout,Size,Renovation,Floor,Direction,Year,Price
宝安,6室2厅,160.63平米,毛坯,高层/31层,南,2012年建,1125
宝安,5室2厅,175.02平米,普通装修,中层/6层,西南,2013年建,1300
宝安,2室2厅,80.9平米,普通装修,高层/8层,南北,1988年建,408
宝安,3室2厅,88.77平米,毛坯,低层/29层,西南,2016年建,430
宝安,3室2厅,126.5平米,精装修,低层/28层,南北,2006年建,1130
宝安,4室1厅,64.77平米,普通装修,中层/26层,东北,2007年建,450
宝安,1室2厅,52.71平米,精装修,高层/14层,北,2014年建,260
宝安,3室2厅,145平米,精装修,高层/39层,东北,2013年建,1200
宝安,3室2厅,88.08平米,精装修,高层/31层,西南,2015年建,660
宝安,3室2厅,87.75平米,普通装修,高层/9层,东北,2002年建,410
宝安,3室2厅,101.5平米,普通装修,高层/8层,东南,1996年建,480
宝安,4室2厅,164平米,精装修,高层/31层,南,2014年建,1250
宝安,2室2厅,86.49平米,精装修,中层/32层,西南,2009年建,515
宝安,1室1厅,58.78平米,精装修,低层/23层,南,2012年建,200
宝安,2室2厅,51.41平米,精装修,高层/29层,南,2009年建,300
宝安,4室2厅,170.2平米,普通装修,低层/26层,南,2016年建,1450
宝安,2室1厅,42平米,普通装修,高层/8层,南,1993年建,168
宝安,4室2厅,143.26平米,毛坯,低层/31层,东南,2014年建,690
宝安,2室2厅,75平米,精装修,低层/17层,南,1995年建,290
宝安,3室2厅,90平米,精装修,低层/8层,东南,1998年建,445
宝安,4室2厅,129.99平米,普通装修,中层/18层,南,2011年建,610
宝安,3室2厅,96.8平米,精装修,中层/11层,南,2004年建,410
宝安,2室1厅,43.06平米,精装修,中层/7层,东南,2000年建,268
宝安,4室2厅,183.88平米,精装修,低层/25层,东南,2007年建,650
宝安,5室2厅,216.22平米,毛坯,高层/1层,南,2014年建,2500
宝安,4室2厅,129平米,精装修,中层/26层,南,2007年建,520
宝安,2室2厅,79.22平米,普通装修,低层/7层,西南,1989年建,400
宝安,3室2厅,88.25平米,毛坯,中层/27层,东北,2016年建,440
宝安,2室2厅,48.2平米,精装修,低层/31层,西北,2006年建,305
宝安,5室2厅,168平米,精装修,中层/32层,东南,2009年建,1980
星航华府,4室2厅,129.76平米,精装修,中层/32层,西北,2015年建,620
宝安,2室2厅,70平米,精装修,高层/17层,南,2009年建,450
宝安,3室2厅,103.2平米,精装修,中层/31层,南,2006年建,640
宝安,3室2厅,125.85平米,精装修,中层/8层,南,2001年建,570
宝安,3室2厅,89.23平米,精装修,中层/33层,东,2017年建,430
宝安,3室2厅,102.95平米,精装修,高层/6层,西北,2002年建,358
宝安,4室2厅,178.6平米,精装修,高层/8层,东南,1997年建,880
宝安,3室2厅,100.72平米,精装修,中层/14层,东北,2002年建,480
宝安,3室2厅,109.26平米,精装修,中层/17层,西北,2003年建,520
宝安,3室2厅,93平米,精装修,中层/8层,西南,1991年建,428
宝安,2室2厅,72平米,精装修,低层/34层,南,2012年建,412
宝安,4室2厅,141.76平米,精装修,低层/39层,东南,2014年建,1250
宝安,4室2厅,125.01平米,精装修,中层/29层,东南,2016年建,645
宝安,3室2厅,138.7平米,精装修,低层/13层,西北,2000年建,610
宝安,2室2厅,82.4平米,精装修,高层/28层,北,2016年建,530
宝安,2室2厅,72.01平米,精装修,高层/17层,南,2002年建,298
宝安,2室1厅,86.07平米,毛坯,高层/28层,南,2006年建,300
宝安,4室2厅,104.96平米,普通装修,高层/11层,东北,2000年建,630
宝安,3室2厅,110.36平米,精装修,高层/6层,南,2003年建,490
宝安,2室1厅,58.74平米,精装修,中层/25层,东北,2010年建,420
宝安,4室2厅,138.23平米,精装修,高层/7层,东,1999年建,500
宝安,1室2厅,51.68平米,精装修,高层/30层,西,2014年建,320
宝安,4室2厅,147.58平米,精装修,低层/18层,西南,2004年建,765
宝安,2室2厅,32.29平米,精装修,高层/15层,西北,1993年建,249
宝安,3室2厅,84.48平米,精装修,低层/18层,西南,2011年建,465
宝安,3室2厅,89.29平米,精装修,中层/31层,南,2012年建,520
宝安,5室3厅,223.55平米,精装修,高层/1层,南,2013年建,1850
宝安,2室1厅,48.52平米,精装修,高层/12层,东南,2000年建,270
宝安,4室2厅,199.74平米,精装修,高层/25层,南北,2002年建,1180
宝安,3室1厅,57.43平米,精装修,高层/25层,东北,2007年建,470
宝安,3室2厅,89.22平米,精装修,中层/32层,南,2015年建,465
宝安,3室2厅,74平米,精装修,中层/8层,南,2006年建,263
宝安,1室0厅,40平米,精装修,低层/26层,西北,2007年建,220
宝安,4室2厅,124平米,普通装修,高层/30层,南,2012年建,720
宝安,3室2厅,97.38平米,普通装修,中层/17层,南,2002年建,490
宝安,2室2厅,81.33平米,普通装修,高层/33层,西,1993年建,472
宝安,2室2厅,72.01平米,普通装修,高层/17层,西南,2002年建,300
宝安,1室1厅,40.41平米,精装修,低层/25层,东北,2007年建,225
宝安,1室0厅,35.7平米,精装修,高层/8层,北,2008年建,215
宝安,2室2厅,81.97平米,精装修,高层/18层,南,2001年建,430
宝安,3室2厅,89.05平米,精装修,高层/31层,南,2012年建,410
宝安,6室4厅,305平米,普通装修,共1层,东南,1997年建,1800
宝安,4室2厅,121.33平米,精装修,低层/14层,东北,2001年建,669
宝安,5室2厅,156平米,精装修,中层/26层,南北,2007年建,600
宝安,2室2厅,72.13平米,精装修,高层/16层,西南,2000年建,530
宝安,8室2厅,289.42平米,毛坯,低层/30层,南北,2014年建,2000
宝安,3室2厅,120.01平米,精装修,中层/32层,南,2005年建,1200
宝安,3室1厅,57.48平米,精装修,低层/20层,南,2010年建,480
宝安,4室2厅,110.86平米,精装修,高层/18层,西南,2007年建,635
宝安,1室2厅,57.13平米,精装修,中层/9层,西南,2003年建,270
宝安,2室1厅,47.69平米,精装修,中层/11层,南,2007年建,230
宝安,1室2厅,49.74平米,精装修,中层/27层,东北,2011年建,320
宝安,2室2厅,58.95平米,普通装修,中层/14层,东北,2007年建,272
宝安,5室3厅,354.91平米,毛坯,共3层,西北,2013年建,3800
宝安,2室2厅,73.67平米,精装修,高层/18层,西北,2009年建,480
宝安,3室2厅,89.12平米,毛坯,中层/31层,南北,2012年建,500
宝安,2室2厅,67.55平米,精装修,高层/29层,北,2009年建,360
宝安,4室2厅,77.47平米,精装修,中层/13层,南北,2012年建,485
宝安,3室2厅,89.3平米,精装修,中层/8层,东南,1998年建,345
宝安,3室2厅,82.42平米,精装修,中层/8层,东南,2002年建,438
宝安,3室2厅,113.82平米,精装修,低层/12层,东南,2000年建,500
宝安,2室2厅,50.5平米,普通装修,高层/7层,西南,1998年建,265
宝安,3室2厅,95.31平米,精装修,低层/24层,北,2010年建,780
宝安,2室2厅,56.03平米,精装修,中层/32层,西南,2005年建,275
宝安,3室2厅,91.82平米,精装修,中层/8层,东北,1998年建,430
宝安,5室2厅,88.38平米,精装修,中层/29层,南,2006年建,385
宝安,4室2厅,129.75平米,毛坯,低层/31层,南,2012年建,880
宝安,3室2厅,115.24平米,精装修,低层/18层,东,2007年建,618
宝安,3室2厅,85.09平米,精装修,中层/32层,东北,2005年建,480
宝安,9室2厅,358.18平米,毛坯,共1层,南北,2004年建,4500
宝安,5室2厅,136.39平米,普通装修,高层/14层,南北,2004年建,660
宝安,2室1厅,54.5平米,精装修,低层/7层,南,1991年建,260
宝安,3室2厅,88.57平米,精装修,高层/29层,南,2015年建,850
宝安,2室1厅,52.24平米,精装修,中层/9层,东南,1997年建,270
宝安,3室2厅,78.95平米,精装修,中层/13层,东南,2010年建,420
宝安,5室2厅,125.31平米,精装修,高层/14层,东北,2002年建,760
宝安,3室2厅,114.09平米,精装修,高层/33层,东南,2006年建,550
宝安,5室3厅,143.45平米,普通装修,低层/4层,南,2008年建,1050
宝安,3室2厅,88.11平米,精装修,中层/26层,东南,2015年建,840
宝安,3室2厅,91.3平米,精装修,高层/7层,东南,1998年建,388
宝安,2室2厅,70.95平米,精装修,中层/26层,南,2011年建,315
宝安,2室2厅,80.82平米,精装修,高层/10层,南,2016年建,543
宝安,3室2厅,82.31平米,毛坯,低层/32层,东北,2016年建,390
宝安,3室2厅,89.4平米,精装修,低层/31层,南,2013年建,538
宝安,5室2厅,176.17平米,毛坯,中层/50层,南北,2016年建,2200
宝安,2室1厅,43.9平米,精装修,低层/15层,西北,1993年建,290
宝安,2室2厅,87.74平米,普通装修,高层/11层,南,2011年建,430
宝安,1室1厅,43平米,精装修,中层/11层,西,2006年建,185
宝安,3室2厅,98.85平米,精装修,高层/9层,西南,2002年建,420
宝安,3室2厅,88.95平米,精装修,高层/7层,东,1999年建,480
宝安,3室2厅,86.78平米,精装修,高层/12层,南,2001年建,430
宝安,7室2厅,256.67平米,精装修,中层/30层,南,2010年建,3500
宝安,3室2厅,118.53平米,精装修,低层/10层,南,2011年建,520
宝安,1室1厅,33平米,精装修,高层/31层,南,2016年建,250
宝安,3室2厅,119平米,精装修,中层/31层,南,2012年建,890
宝安,4室2厅,137.01平米,精装修,高层/29层,西,2005年建,1120
宝安,4室2厅,127平米,精装修,中层/7层,南,2008年建,700
宝安,3室2厅,86.82平米,精装修,高层/27层,东北,2016年建,430
宝安,3室2厅,126.51平米,普通装修,中层/28层,东南,2006年建,1050
宝安,3室2厅,89.12平米,精装修,中层/31层,南北,2012年建,500
宝安,3室2厅,125.11平米,精装修,低层/5层,南,2002年建,510
宝安,4室2厅,154.92平米,精装修,低层/31层,南,2005年建,1200
宝安,4室2厅,130.01平米,精装修,低层/31层,西南,2012年建,840
宝安,4室2厅,150.03平米,普通装修,中层/26层,东北,2016年建,1120
宝安,1室1厅,41.8平米,普通装修,高层/8层,南,2006年建,85
宝安,3室2厅,79.99平米,精装修,中层/29层,东北,2016年建,430
宝安,5室2厅,127平米,精装修,中层/30层,东北,2009年建,650
宝安,2室2厅,69.21平米,精装修,中层/28层,南,2013年建,285
宝安,3室2厅,184.56平米,毛坯,高层/6层,西南,2015年建,1650
宝安,4室2厅,106.9平米,精装修,高层/8层,东南,1996年建,450
宝安,1室0厅,52.21平米,精装修,中层/29层,南,2011年建,270
宝安,3室2厅,102.68平米,普通装修,低层/12层,东北,2001年建,576
宝安,6室2厅,79.7平米,精装修,低层/7层,东南,1998年建,700
宝安,3室2厅,121.93平米,普通装修,高层/31层,南,2007年建,940
宝安,3室2厅,107.6平米,精装修,高层/23层,东北,2008年建,480
宝安,3室2厅,117.53平米,精装修,中层/9层,北,1996年建,465
宝安,2室2厅,80.33平米,普通装修,低层/27层,南,2006年建,680
宝安,2室2厅,50.23平米,精装修,中层/27层,西北,2011年建,326
宝安,5室2厅,158.75平米,精装修,高层/26层,南,2016年建,1280
宝安,3室2厅,89.18平米,毛坯,低层/33层,东南,2016年建,590
宝安,2室2厅,82平米,精装修,中层/17层,东南,2003年建,425
宝安,3室2厅,80.08平米,普通装修,低层/26层,南,2008年建,590
宝安,1室1厅,36.22平米,精装修,中层/13层,东,2014年建,168
宝安,5室2厅,140.89平米,精装修,低层/33层,东南,2016年建,680
宝安,1室2厅,42.41平米,普通装修,低层/32层,东北,2005年建,253
宝安,2室1厅,92.64平米,普通装修,高层/13层,东,2011年建,450
宝安,3室2厅,126平米,普通装修,高层/18层,北,2005年建,820
宝安,5室2厅,233.69平米,精装修,高层/28层,南,2013年建,2600
宝安,3室2厅,97.8平米,精装修,低层/25层,南,2008年建,690
宝安,2室1厅,69.4平米,精装修,低层/17层,南,2009年建,360
宝安,3室2厅,99.8平米,精装修,低层/33层,东北,2003年建,495
宝安,3室2厅,114.63平米,精装修,低层/31层,南,2006年建,745
宝安,7室3厅,182.1平米,精装修,高层/12层,东北,2001年建,890
宝安,2室2厅,79.26平米,精装修,中层/15层,南,2007年建,305
宝安,3室2厅,94.28平米,精装修,高层/7层,东北,2001年建,590
宝安,6室2厅,217.36平米,毛坯,低层/5层,南北,2009年建,1300
宝安,3室2厅,75.95平米,精装修,高层/6层,西南,2005年建,418
宝安,3室2厅,102.12平米,普通装修,高层/13层,南,2000年建,485
宝安,3室2厅,89.07平米,毛坯,低层/33层,南,2016年建,580
宝安,1室0厅,37.33平米,精装修,中层/8层,南,2008年建,210
宝安,2室2厅,75.8平米,精装修,中层/10层,南,2007年建,320
宝安,4室2厅,108.95平米,精装修,低层/17层,西北,2003年建,498
宝安,4室2厅,175平米,毛坯,高层/29层,南北,2013年建,900
宝安,4室2厅,140平米,普通装修,高层/31层,南北,2009年建,700
宝安,1室1厅,46.41平米,精装修,高层/19层,东北,2007年建,320
宝安,3室2厅,93.77平米,精装修,中层/10层,东北,2001年建,420
宝安,5室2厅,210.32平米,精装修,高层/9层,北,2002年建,865
宝安,4室1厅,85.4平米,精装修,高层/8层,西南,1996年建,408
宝安,5室2厅,122.45平米,毛坯,低层/33层,东南,2016年建,850
宝安,3室2厅,90.46平米,毛坯,低层/32层,东南,2015年建,360
宝安,2室1厅,62.14平米,精装修,低层/26层,东南,2007年建,435
宝安,3室2厅,76.45平米,精装修,高层/32层,南,2015年建,380
宝安,5室2厅,178.54平米,毛坯,共3层,南北,2014年建,1750
宝安,2室1厅,54.16平米,精装修,高层/31层,西北,2016年建,420
宝安,5室2厅,158平米,普通装修,低层/25层,西南,2006年建,970
宝安,5室2厅,171平米,精装修,中层/23层,南,2006年建,500
宝安,2室2厅,70.86平米,普通装修,低层/6层,东南,1996年建,268
宝安,2室2厅,68.56平米,普通装修,高层/16层,东北,2007年建,468
宝安,3室2厅,114平米,普通装修,中层/13层,南,2001年建,460
宝安,2室2厅,81.17平米,精装修,中层/23层,西南,2003年建,325
星航华府,2室2厅,78.38平米,精装修,低层/32层,西北,2015年建,385
宝安,2室2厅,80.52平米,精装修,高层/32层,北,2005年建,635
宝安,3室2厅,86.05平米,精装修,低层/12层,东南,2001年建,358
宝安,2室2厅,119.3平米,精装修,高层/25层,西南,2004年建,560
宝安,3室2厅,97.28平米,普通装修,高层/11层,南,1999年建,488
宝安,3室2厅,76.45平米,精装修,高层/32层,西南,2015年建,370
宝安,3室2厅,95.19平米,精装修,中层/10层,西南,2004年建,368
宝安,5室2厅,193.85平米,毛坯,共3层,南北,2014年建,2000
宝安,3室2厅,89.3平米,普通装修,低层/32层,南北,2015年建,420
宝安,1室2厅,90平米,精装修,高层/30层,西北,2012年建,900
宝安,1室1厅,37.6平米,精装修,高层/13层,东,2013年建,216
宝安,2室2厅,64.01平米,精装修,低层/31层,东北,2016年建,410
宝安,4室2厅,220.82平米,毛坯,低层/44层,西南,2016年建,2500
宝安,5室3厅,175平米,普通装修,高层/13层,西北,1999年建,700
宝安,3室2厅,117.58平米,精装修,低层/30层,东,2005年建,610
宝安,3室1厅,49.42平米,精装修,中层/25层,东南,2007年建,430
宝安,3室2厅,84.06平米,普通装修,中层/26层,西南,2006年建,780
宝安,1室1厅,31.42平米,精装修,中层/29层,东北,2009年建,166
宝安,3室2厅,78平米,精装修,高层/7层,西北,1992年建,315
宝安,5室2厅,207.29平米,精装修,低层/32层,南,2007年建,680
宝安,2室2厅,81.97平米,精装修,高层/27层,东南,2018年建,720
宝安,5室2厅,113.11平米,精装修,低层/18层,东南,2007年建,750
宝安,3室2厅,145.82平米,精装修,中层/19层,南,2011年建,745
宝安,4室2厅,148.5平米,毛坯,高层/52层,南,2016年建,1850
宝安,2室2厅,38.77平米,精装修,低层/13层,西北,2001年建,203
宝安,3室2厅,86.26平米,普通装修,高层/11层,东,2014年建,440
宝安,6室3厅,169.91平米,精装修,高层/18层,南,2011年建,1200
宝安,2室1厅,93.43平米,普通装修,中层/13层,南,2011年建,330
宝安,3室2厅,92.65平米,精装修,中层/8层,东北,1998年建,380
宝安,5室2厅,192.9平米,毛坯,低层/30层,南北,2015年建,1480
宝安,3室2厅,100.9平米,普通装修,高层/7层,西南,2002年建,425
宝安,5室2厅,259.94平米,毛坯,中层/6层,南,2015年建,1700
宝安,1室1厅,49.98平米,精装修,中层/27层,西北,2012年建,400
宝安,2室2厅,82.25平米,精装修,低层/27层,东南,2012年建,550
宝安,10室4厅,188.88平米,普通装修,高层/7层,西南,2000年建,780
宝安,3室2厅,89.18平米,精装修,低层/35层,南,2015年建,420
宝安,3室2厅,117.57平米,精装修,低层/29层,东北,2005年建,680
